segments.date,customer.id,customer.descriptive_name,campaign.id,campaign.name,campaign.status,campaign.advertising_channel_type,ad_group.id,ad_group.name,ad_group.status,segments.device,segments.ad_network_type,segments.product_item_id,segments.product_title,segments.product_brand,segments.product_type_l1,segments.product_type_l2,ad_group_criterion.keyword.text,ad_group_criterion.keyword.match_type,metrics.impressions,metrics.clicks,metrics.cost_micros,metrics.ctr,metrics.average_cpc,metrics.average_cpm,metrics.conversions,metrics.conversions_value,metrics.all_conversions,metrics.all_conversions_value,metrics.cost_per_conversion,metrics.conversions_from_interactions_rate,metrics.value_per_conversion,metrics.search_impression_share,metrics.search_budget_lost_impression_share,metrics.search_rank_lost_impression_share,metrics.view_through_conversions,metrics.interaction_rate
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,6836316842,spor_ayakkabı_exact,ENABLED,DESKTOP,SEARCH,,,,,,spor ayakkabı,EXACT,76,5,24342500,0.065789,3899046,319036697,0.2,444.62,0.2,511.44,99357142,0.04,1814.76,0.46,0.03,0.51,3,0.065789
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,6836316842,spor_ayakkabı_exact,ENABLED,TABLET,SEARCH,,,,,,spor ayakkabı,EXACT,15,1,4868500,0.066667,3899046,319036697,0.0,88.92,0.0,100.21,99357142,0.0,1814.76,0.46,0.03,0.51,3,0.066667
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,210445417,erkek_spor_ayakkabı_phrase,ENABLED,MOBILE,SEARCH,,,,,,erkek spor ayakkabı,PHRASE,166,7,31615799,0.042169,4161324,189930313,0.2,179.35,0.2,194.03,136274999,0.028571,773.05,0.8,0.07,0.13,0,0.042169
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,210445417,erkek_spor_ayakkabı_phrase,ENABLED,DESKTOP,SEARCH,,,,,,erkek spor ayakkabı,PHRASE,100,4,19078500,0.04,4161324,189930313,0.1,108.23,0.1,118.25,136274999,0.025,773.05,0.8,0.07,0.13,0,0.04
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,210445417,erkek_spor_ayakkabı_phrase,ENABLED,TABLET,SEARCH,,,,,,erkek spor ayakkabı,PHRASE,20,0,3815700,0.0,4161324,189930313,0.0,21.65,0.0,23.72,136274999,0.0,773.05,0.8,0.07,0.13,0,0.0
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,4216971012,kadın_spor_ayakkabı_phrase,ENABLED,MOBILE,SEARCH,,,,,,kadın spor ayakkabı,PHRASE,68,4,39289200,0.058824,7786021,574067796,0.1,175.17,0.1,185.67,338699999,0.025,1510.05,0.34,0.19,0.47,0,0.058824
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,4216971012,kadın_spor_ayakkabı_phrase,ENABLED,DESKTOP,SEARCH,,,,,,kadın spor ayakkabı,PHRASE,41,2,23709000,0.04878,7786021,574067796,0.1,105.7,0.1,114.48,338699999,0.05,1510.05,0.34,0.19,0.47,0,0.04878
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,4216971012,kadın_spor_ayakkabı_phrase,ENABLED,TABLET,SEARCH,,,,,,kadın spor ayakkabı,PHRASE,8,0,4741800,0.0,7786021,574067796,0.0,21.14,0.0,24.87,338699999,0.0,1510.05,0.34,0.19,0.47,0,0.0
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,2990763251,nike_spor_ayakkabı_exact,ENABLED,MOBILE,SEARCH,,,,,,nike spor ayakkabı,EXACT,175,8,41098800,0.045714,4888951,233861386,0.5,990.41,0.6,1070.73,88574999,0.0625,2134.5,0.84,0.02,0.14,1,0.045714
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,2990763251,nike_spor_ayakkabı_exact,ENABLED,DESKTOP,SEARCH,,,,,,nike spor ayakkabı,EXACT,106,4,24801000,0.037736,4888951,233861386,0.3,597.66,0.3,630.35,88574999,0.075,2134.5,0.84,0.02,0.14,1,0.037736
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,2990763251,nike_spor_ayakkabı_exact,ENABLED,TABLET,SEARCH,,,,,,nike spor ayakkabı,EXACT,21,0,4960200,0.0,4888951,233861386,0.1,119.53,0.1,137.45,88574999,0.1,2134.5,0.84,0.02,0.14,1,0.0
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3676965130,adidas_spor_ayakkabı_exact,ENABLED,MOBILE,SEARCH,,,,,,adidas spor ayakkabı,EXACT,57,4,17359400,0.070175,4138507,299300000,0.2,337.98,0.2,394.76,99766666,0.05,1942.4,0.69,0.02,0.29,1,0.070175
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3676965130,adidas_spor_ayakkabı_exact,ENABLED,DESKTOP,SEARCH,,,,,,adidas spor ayakkabı,EXACT,35,2,10475500,0.057143,4138507,299300000,0.1,203.95,0.1,222.74,99766666,0.05,1942.4,0.69,0.02,0.29,1,0.057143
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3676965130,adidas_spor_ayakkabı_exact,ENABLED,TABLET,SEARCH,,,,,,adidas spor ayakkabı,EXACT,7,0,2095100,0.0,4138507,299300000,0.0,40.79,0.0,48.69,99766666,0.0,1942.4,0.69,0.02,0.29,1,0.0
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3541592110,sneaker_broad,ENABLED,MOBILE,SEARCH,,,,,,sneaker,BROAD,289,16,37949400,0.055363,2268886,131122244,0.5,825.22,0.6,971.01,81787500,0.03125,1778.5,0.55,0.17,0.28,2,0.055363
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3541592110,sneaker_broad,ENABLED,DESKTOP,SEARCH,,,,,,sneaker,BROAD,174,9,22900500,0.051724,2268886,131122244,0.3,497.98,0.3,543.23,81787500,0.033333,1778.5,0.55,0.17,0.28,2,0.051724
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3541592110,sneaker_broad,ENABLED,TABLET,SEARCH,,,,,,sneaker,BROAD,34,1,4580100,0.029412,2268886,131122244,0.1,99.6,0.1,108.1,81787500,0.1,1778.5,0.55,0.17,0.28,2,0.029412
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,1901783825,günlük_spor_ayakkabı_broad,ENABLED,MOBILE,SEARCH,,,,,,günlük spor ayakkabı,BROAD,48,2,20317400,0.041667,7123396,417023809,0.1,108.84,0.1,123.61,175150000,0.05,938.3,0.59,0.18,0.23,3,0.041667
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,1901783825,günlük_spor_ayakkabı_broad,ENABLED,DESKTOP,SEARCH,,,,,,günlük spor ayakkabı,BROAD,29,1,12260500,0.034483,7123396,417023809,0.1,65.68,0.1,69.45,175150000,0.1,938.3,0.59,0.18,0.23,3,0.034483
2025-03-16,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,1901783825,günlük_spor_ayakkabı_broad,ENABLED,TABLET,SEARCH,,,,,,günlük spor ayakkabı,BROAD,5,0,2452100,0.0,7123396,417023809,0.0,13.14,0.0,14.61,175150000,0.0,938.3,0.59,0.18,0.23,3,0.0
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,5330695628,krampon_exact,ENABLED,MOBILE,SEARCH,,,,,,krampon,EXACT,74,3,16170399,0.040541,4611962,217812500,0.2,228.43,0.2,255.1,92933333,0.066667,1312.83,0.85,0.06,0.09,0,0.040541
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,5330695628,krampon_exact,ENABLED,DESKTOP,SEARCH,,,,,,krampon,EXACT,44,2,9758000,0.045455,4611962,217812500,0.1,137.85,0.1,157.32,92933333,0.05,1312.83,0.85,0.06,0.09,0,0.045455
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,5330695628,krampon_exact,ENABLED,TABLET,SEARCH,,,,,,krampon,EXACT,8,0,1951600,0.0,4611962,217812500,0.0,27.57,0.0,30.8,92933333,0.0,1312.83,0.85,0.06,0.09,0,0.0
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7711146113,halı_saha_ayakkabısı_exact,ENABLED,MOBILE,SEARCH,,,,,,halı saha ayakkabısı,EXACT,118,5,21245400,0.042373,3731541,179558823,0.2,191.14,0.2,202.69,91575000,0.04,823.88,0.52,0.18,0.3,2,0.042373
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7711146113,halı_saha_ayakkabısı_exact,ENABLED,DESKTOP,SEARCH,,,,,,halı saha ayakkabısı,EXACT,71,3,12820500,0.042254,3731541,179558823,0.1,115.34,0.1,129.68,91575000,0.033333,823.88,0.52,0.18,0.3,2,0.042254
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7711146113,halı_saha_ayakkabısı_exact,ENABLED,TABLET,SEARCH,,,,,,halı saha ayakkabısı,EXACT,14,0,2564100,0.0,3731541,179558823,0.0,23.07,0.0,27.0,91575000,0.0,823.88,0.52,0.18,0.3,2,0.0
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,4205801685,nike_krampon_exact,ENABLED,MOBILE,SEARCH,,,,,,nike krampon,EXACT,301,12,19256000,0.039867,1515586,63969171,0.2,369.05,0.2,419.53,83000000,0.016667,1590.72,0.6,0.13,0.27,1,0.039867
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,4205801685,nike_krampon_exact,ENABLED,DESKTOP,SEARCH,,,,,,nike krampon,EXACT,181,7,11620000,0.038674,1515586,63969171,0.1,222.7,0.1,242.55,83000000,0.014286,1590.72,0.6,0.13,0.27,1,0.038674
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,4205801685,nike_krampon_exact,ENABLED,TABLET,SEARCH,,,,,,nike krampon,EXACT,36,1,2324000,0.027778,1515586,63969171,0.0,44.54,0.0,52.89,83000000,0.0,1590.72,0.6,0.13,0.27,1,0.027778
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,209969230,adidas_krampon_phrase,ENABLED,MOBILE,SEARCH,,,,,,adidas krampon,PHRASE,59,4,12823800,0.067797,2686004,216764705,0.2,543.32,0.2,599.45,55275000,0.05,2341.9,0.31,0.06,0.63,2,0.067797
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,209969230,adidas_krampon_phrase,ENABLED,DESKTOP,SEARCH,,,,,,adidas krampon,PHRASE,35,2,7738499,0.057143,2686004,216764705,0.1,327.87,0.1,370.5,55275000,0.05,2341.9,0.31,0.06,0.63,2,0.057143
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,209969230,adidas_krampon_phrase,ENABLED,TABLET,SEARCH,,,,,,adidas krampon,PHRASE,7,0,1547700,0.0,2686004,216764705,0.0,65.57,0.0,77.84,55275000,0.0,2341.9,0.31,0.06,0.63,2,0.0
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7318826801,çocuk_krampon_broad,ENABLED,MOBILE,SEARCH,,,,,,çocuk krampon,BROAD,66,4,27973399,0.060606,5425569,423070175,0.2,152.48,0.2,177.71,160766666,0.05,876.33,0.84,0.04,0.12,2,0.060606
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7318826801,çocuk_krampon_broad,ENABLED,DESKTOP,SEARCH,,,,,,çocuk krampon,BROAD,39,2,16880500,0.051282,5425569,423070175,0.1,92.01,0.1,98.87,160766666,0.05,876.33,0.84,0.04,0.12,2,0.051282
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7318826801,çocuk_krampon_broad,ENABLED,TABLET,SEARCH,,,,,,çocuk krampon,BROAD,7,0,3376100,0.0,5425569,423070175,0.0,18.4,0.0,19.85,160766666,0.0,876.33,0.84,0.04,0.12,2,0.0
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,1006870393,futbol_ayakkabısı_broad,ENABLED,MOBILE,SEARCH,,,,,,futbol ayakkabısı,BROAD,36,2,17881400,0.055556,6022282,489365079,0.1,271.58,0.1,321.78,154149999,0.05,2341.25,0.32,0.05,0.63,3,0.055556
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,1006870393,futbol_ayakkabısı_broad,ENABLED,DESKTOP,SEARCH,,,,,,futbol ayakkabısı,BROAD,22,1,10790500,0.045455,6022282,489365079,0.1,163.89,0.1,180.25,154149999,0.1,2341.25,0.32,0.05,0.63,3,0.045455
2025-03-16,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,1006870393,futbol_ayakkabısı_broad,ENABLED,TABLET,SEARCH,,,,,,futbol ayakkabısı,BROAD,4,0,2158100,0.0,6022282,489365079,0.0,32.78,0.0,38.8,154149999,0.0,2341.25,0.32,0.05,0.63,3,0.0
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,1069417522,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-056,Under Armour Chuck Taylor All Star Erkek Sneaker,Under Armour,Ayakkabı,Sneaker,,,1326,18,42720000,0.013575,2353788,32217194,0.9,1532.45,1.0,1685.7,47466666,0.05,1702.72,0.46,0.09,0.25,0,0.013575
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,2197299149,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-033,Vans Air Force 1 '07 Erkek Sneaker,Vans,Ayakkabı,Sneaker,,,633,11,36580000,0.017378,3083291,57788309,0.4,1075.17,0.4,1182.69,91449999,0.036364,2687.93,0.3,0.09,0.24,3,0.017378
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8348578842,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-060,Puma Chuck Taylor All Star Kadın Sneaker,Puma,Ayakkabı,Sneaker,,,65,3,15160000,0.046154,4255477,233230769,0.1,180.5,0.1,198.55,151600000,0.033333,1805.0,0.53,0.07,0.05,0,0.046154
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8729429441,ag_basketbol_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-BK-112,Adidas LeBron XXI Erkek Basketbol Ayakkabısı,Adidas,Ayakkabı,Basketbol Ayakkabısı,,,622,18,47520000,0.028939,2583991,76398713,0.3,1535.07,0.3,1688.58,158400000,0.016667,5116.9,0.52,0.11,0.15,1,0.028939
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,3804277848,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-040,Birkenstock Stan Smith Unisex Sneaker,Birkenstock,Ayakkabı,Sneaker,,,188,9,38320000,0.047872,3889791,203829787,0.3,785.18,0.3,863.7,127733333,0.033333,2617.27,0.22,0.15,0.23,1,0.047872
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,9696600201,ag_koşu_ayakkabısı,ENABLED,DESKTOP,SEARCH,SP-AYK-KS-023,Asics Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Asics,Ayakkabı,Koşu Ayakkabısı,,,658,20,30240000,0.030395,1498885,45957446,0.7,2501.48,0.8,2751.63,43200000,0.035,3573.54,0.36,0.14,0.06,5,0.030395
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,2032336042,ag_terlik,ENABLED,MOBILE,SEARCH,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Skechers,Ayakkabı,Terlik,,,208,10,11920000,0.048077,1156250,57307692,0.2,285.57,0.2,314.13,59599999,0.02,1427.85,0.7,0.07,0.08,2,0.048077
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,5604892985,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-070,Nike Club C 85 Kadın Sneaker,Nike,Ayakkabı,Sneaker,,,444,22,50430000,0.04955,2210205,113581081,1.0,2270.87,1.1,2497.96,50430000,0.045455,2270.87,0.64,0.15,0.18,4,0.04955
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,3528617318,ag_günlük_ayakkabı,ENABLED,MOBILE,SEARCH,SP-AYK-GN-082,Hummel Tanjun Kadın Günlük Ayakkabı,Hummel,Ayakkabı,Günlük Ayakkabı,,,293,9,20040000,0.030717,2069801,68395904,0.4,647.76,0.4,712.54,50099999,0.044444,1619.4,0.54,0.12,0.08,1,0.030717
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8620573323,ag_terlik,ENABLED,MOBILE,SEARCH,SP-AYK-TR-151,Columbia Adilette Comfort Kadın Terlik,Columbia,Ayakkabı,Terlik,,,399,13,50810000,0.032581,3755759,127343358,0.5,343.02,0.6,377.32,101620000,0.038462,686.04,0.77,0.1,0.22,2,0.032581
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,6599934848,ag_bot_ve_çizme,ENABLED,MOBILE,SEARCH,SP-AYK-BT-181,Salomon Nuptse II Kadın Bot,Salomon,Ayakkabı,Bot ve Çizme,,,177,2,9400000,0.011299,3175123,53107344,0.1,517.32,0.1,569.05,94000000,0.05,5173.2,0.78,0.1,0.07,1,0.011299
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,2587348535,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-038,Birkenstock Stan Smith Erkek Sneaker,Birkenstock,Ayakkabı,Sneaker,,,309,5,11230000,0.016181,2094373,36343042,0.2,332.2,0.2,365.42,56150000,0.04,1661.0,0.4,0.03,0.06,4,0.016181
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,9165362144,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-072,New Balance Club C 85 Kadın Sneaker,New Balance,Ayakkabı,Sneaker,,,274,5,28210000,0.018248,4828544,102956204,0.1,189.92,0.1,208.91,282099999,0.02,1899.2,0.65,0.1,0.23,1,0.018248
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,1822304424,ag_günlük_ayakkabı,ENABLED,MOBILE,SEARCH,SP-AYK-GN-086,Hummel Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Hummel,Ayakkabı,Günlük Ayakkabı,,,806,10,21180000,0.012407,1966234,26277915,0.3,406.66,0.3,447.33,70600000,0.03,1355.53,0.22,0.07,0.05,3,0.012407
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,3290541017,ag_outdoor_ayakkabı,ENABLED,MOBILE,SEARCH,SP-AYK-OD-134,Adidas Facet 75 Mid Erkek Outdoor Bot,Adidas,Ayakkabı,Outdoor Ayakkabı,,,59,2,9290000,0.033898,4601332,157457627,0.1,442.68,0.1,486.95,92899999,0.05,4426.8,0.64,0.14,0.18,1,0.033898
2025-03-16,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,4282795954,ag_outdoor_ayakkabı,ENABLED,DESKTOP,SEARCH,SP-AYK-OD-135,Adidas Facet 75 Mid Kadın Outdoor Bot,Adidas,Ayakkabı,Outdoor Ayakkabı,,,142,4,8820000,0.028169,1880671,62112676,0.1,412.62,0.1,453.88,88200000,0.025,4126.2,0.58,0.11,0.07,2,0.028169
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,7227861487,ag_ceket,ENABLED,MOBILE,SEARCH,SP-GYM-CK-092,Hummel Sportswear Windrunner Kadın Rüzgarlık,Hummel,Giyim,Ceket,,,48,2,13000000,0.041667,4715281,270833333,0.1,200.34,0.1,220.37,130000000,0.05,2003.4,0.59,0.15,0.09,2,0.041667
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,903120741,ag_sweatshirt,ENABLED,MOBILE,SEARCH,SP-GYM-SW-044,Columbia Core Logo Kadın Hoodie,Columbia,Giyim,Sweatshirt,,,36,1,6610000,0.027778,3386660,183611111,0.0,0.0,0.0,0.0,66099999,0.0,0.0,0.79,0.07,0.08,0,0.027778
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,6008559209,ag_ceket,ENABLED,MOBILE,SEARCH,SP-GYM-CK-093,Jack & Jones Sportswear Windrunner Erkek Rüzgarlık,Jack & Jones,Giyim,Ceket,,,79,2,5230000,0.025316,2598232,66202531,0.1,117.42,0.1,129.16,52300000,0.05,1174.2,0.71,0.11,0.07,0,0.025316
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,9738954656,ag_eşofman_altı,ENABLED,MOBILE,SEARCH,SP-GYM-EA-046,Nike Sportswear Club Kadın Eşofman Altı,Nike,Giyim,Eşofman Altı,,,20,1,3020000,0.05,2919658,151000000,0.0,0.0,0.0,0.0,30200000,0.0,0.0,0.43,0.12,0.15,5,0.05
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,9802233765,ag_sweatshirt,ENABLED,MOBILE,SEARCH,SP-GYM-SW-030,Hummel Club Fleece Crew Kadın Sweatshirt,Hummel,Giyim,Sweatshirt,,,85,1,4510000,0.011765,2932892,53058823,0.0,0.0,0.0,0.0,45099999,0.0,0.0,0.59,0.03,0.15,3,0.011765
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,7559218183,ag_sweatshirt,ENABLED,DESKTOP,SEARCH,SP-GYM-SW-043,Columbia Core Logo Erkek Hoodie,Columbia,Giyim,Sweatshirt,,,65,2,5740000,0.030769,1951561,88307692,0.1,190.2,0.1,209.22,57400000,0.05,1902.0,0.53,0.06,0.1,4,0.030769
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,4688512648,ag_sweatshirt,ENABLED,DESKTOP,SEARCH,SP-GYM-SW-031,Adidas Club Fleece Crew Erkek Sweatshirt,Adidas,Giyim,Sweatshirt,,,69,2,5920000,0.028986,2442046,85797101,0.1,124.31,0.1,136.74,59199999,0.05,1243.1,0.59,0.08,0.21,1,0.028986
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,2105062769,ag_forma,ENABLED,MOBILE,SEARCH,SP-GYM-FR-132,U.S. Polo Assn. Trabzonspor 2024/25 İç Saha Forması,U.S. Polo Assn.,Giyim,Forma,,,71,2,9200000,0.028169,4333062,129577464,0.0,0.0,0.0,0.0,91999999,0.0,0.0,0.49,0.15,0.14,4,0.028169
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,196482449,ag_mont,ENABLED,DESKTOP,SEARCH,SP-GYM-MN-076,Lacoste Sportswear Windrunner Kadın Mont,Lacoste,Giyim,Mont,,,52,2,3540000,0.038462,1185622,68076923,0.0,0.0,0.0,0.0,35400000,0.0,0.0,0.67,0.05,0.23,3,0.038462
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,406209583,ag_tişört,ENABLED,DESKTOP,SEARCH,SP-GYM-TS-015,New Balance Cotton Logo Erkek Tişört,New Balance,Giyim,Tişört,,,34,1,8640000,0.029412,4601091,254117647,0.0,0.0,0.0,0.0,86400000,0.0,0.0,0.46,0.15,0.12,3,0.029412
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,2987280872,ag_eşofman_takımı,ENABLED,DESKTOP,SEARCH,SP-GYM-ET-068,Puma Basic 3-Stripes Kadın Eşofman Takımı,Puma,Giyim,Eşofman Takımı,,,42,1,3870000,0.02381,3555961,92142857,0.0,0.0,0.0,0.0,38699999,0.0,0.0,0.42,0.06,0.19,5,0.02381
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,3272866651,ag_jean,ENABLED,DESKTOP,SEARCH,SP-GYM-JN-116,Adidas 501 Original Fit Kadın Jean,Adidas,Giyim,Jean,,,141,7,14050000,0.049645,1962987,99645390,0.3,762.51,0.3,838.76,46833333,0.042857,2541.7,0.47,0.15,0.21,1,0.049645
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,6622983883,ag_mont,ENABLED,MOBILE,SEARCH,SP-GYM-MN-086,New Balance Silver Ridge Kadın Yağmurluk,New Balance,Giyim,Mont,,,51,1,3970000,0.019608,3937859,77843137,0.0,0.0,0.0,0.0,39700000,0.0,0.0,0.34,0.07,0.24,4,0.019608
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,5896235487,ag_forma,ENABLED,MOBILE,SEARCH,SP-GYM-FR-126,Vans Fenerbahçe 2024/25 İç Saha Forması,Vans,Giyim,Forma,,,115,5,8160000,0.043478,1564107,70956521,0.1,165.79,0.1,182.37,81600000,0.02,1657.9,0.67,0.07,0.16,2,0.043478
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,2749380399,ag_şort,ENABLED,MOBILE,SEARCH,SP-GYM-SR-105,Nike Dri-FIT Challenger Erkek Koşu Şort,Nike,Giyim,Şort,,,144,4,8990000,0.027778,1921133,62430555,0.1,76.45,0.1,84.1,89899999,0.025,764.5,0.62,0.1,0.18,2,0.027778
2025-03-16,1234567890,Sporthink TR,9960451725,SP_Google_Shopping_Giyim,ENABLED,SHOPPING,4828319968,ag_şort,ENABLED,TABLET,SEARCH,SP-GYM-SR-107,Puma Aeroready Erkek Şort,Puma,Giyim,Şort,,,62,1,4300000,0.016129,2361418,69354838,0.0,0.0,0.0,0.0,42999999,0.0,0.0,0.48,0.09,0.24,0,0.016129
